0.999506	-0.029275	-0.000941	-0.011362	0.660156
0.999512	-0.029072	-0.000500	-0.011439	0.664063
0.999506	-0.029165	-0.000399	-0.011708	0.667969
0.999499	-0.029338	-0.000029	-0.011856	0.671875
0.999491	-0.029610	0.000158	-0.011912	0.675781
0.999481	-0.029862	0.000280	-0.012045	0.679688
0.999471	-0.030158	0.000643	-0.012141	0.683594
0.999475	-0.029960	0.001043	-0.012261	0.687500
0.999468	-0.030148	0.001538	-0.012338	0.691406
0.999472	-0.029927	0.001828	-0.012553	0.695313
0.999469	-0.029988	0.001765	-0.012588	0.699219
0.999478	-0.029678	0.002100	-0.012601	0.703125
0.999487	-0.029365	0.002120	-0.012626	0.707031
0.999487	-0.029304	0.002579	-0.012643	0.710938
0.999482	-0.029454	0.002941	-0.012667	0.714844
0.999474	-0.029675	0.003056	-0.012713	0.718750
0.999476	-0.029554	0.003478	-0.012749	0.722656
0.999469	-0.029719	0.003775	-0.012779	0.726563
0.999476	-0.029437	0.004116	-0.012806	0.730469
0.999471	-0.029552	0.004479	-0.012827	0.734375
0.999479	-0.029245	0.004786	-0.012820	0.738281
0.999480	-0.029150	0.005203	-0.012784	0.742188
0.999473	-0.029326	0.005480	-0.012761	0.746094
0.999484	-0.028962	0.005691	-0.012708	0.750000
0.999481	-0.029041	0.005570	-0.012749	0.753906
0.999477	-0.029202	0.005483	-0.012778	0.757813
0.999470	-0.029433	0.005475	-0.012809	0.761719
0.999477	-0.029191	0.005396	-0.012810	0.765625
0.999477	-0.029240	0.005162	-0.012811	0.769531
0.999484	-0.029018	0.005001	-0.012827	0.773438
0.999478	-0.029160	0.005242	-0.012851	0.777344
0.999484	-0.028919	0.005452	-0.012863	0.781250
0.999487	-0.028749	0.005704	-0.012878	0.785156
0.999497	-0.028402	0.005781	-0.012893	0.789063
0.999508	-0.028014	0.005736	-0.012924	0.792969
0.999518	-0.027647	0.005549	-0.012974	0.796875
0.999523	-0.027521	0.005220	-0.013038	0.800781
0.999521	-0.027510	0.005485	-0.013105	0.804688
0.999524	-0.027378	0.005200	-0.013209	0.808594
0.999519	-0.027489	0.005399	-0.013306	0.812500
0.999521	-0.027320	0.005667	-0.013377	0.816406
0.999522	-0.027287	0.005371	-0.013479	0.820313
0.999514	-0.027509	0.005442	-0.013588	0.824219
0.999509	-0.027702	0.005248	-0.013666	0.828125
0.999517	-0.027391	0.005150	-0.013756	0.832031
